i,v
632061,9.58382923062383e-10
436081,9.58382923062383e-10
384733,9.58382923062383e-10
622193,9.58382923062383e-10
487098,9.58382923062383e-10
522536,9.58382923062383e-10
16826,9.58382923062383e-10
306353,9.184503012681172e-10
512615,9.184503012681172e-10
211644,9.184503012681172e-10
789691,9.184503012681172e-10
521086,9.184503012681172e-10
644629,9.184503012681172e-10
549223,9.184503012681172e-10
658598,9.184503012681172e-10
635879,9.184503012681172e-10
459837,9.184503012681172e-10
407654,9.184503012681172e-10
465392,9.184503012681172e-10
641107,9.184503012681172e-10
377873,9.184503012681172e-10
343010,9.184503012681172e-10
536622,9.184503012681172e-10
546830,9.184503012681172e-10
279682,9.184503012681172e-10
444102,9.184503012681172e-10
608228,9.184503012681172e-10
355816,9.184503012681172e-10
484599,8.785176794738512e-10
261599,8.785176794738512e-10
261444,8.785176794738512e-10
433951,8.785176794738512e-10
261397,8.785176794738512e-10
501006,8.785176794738512e-10
272075,8.785176794738512e-10
789446,8.785176794738512e-10
259163,8.785176794738512e-10
425464,8.785176794738512e-10
275477,8.785176794738512e-10
275199,8.785176794738512e-10
259520,8.785176794738512e-10
499880,8.785176794738512e-10
304020,8.785176794738512e-10
467181,8.785176794738512e-10
387206,8.785176794738512e-10
194352,8.785176794738512e-10
370116,8.785176794738512e-10
287999,8.785176794738512e-10
295055,8.785176794738512e-10
685993,8.785176794738512e-10
260522,8.785176794738512e-10
256293,8.785176794738512e-10
350729,8.785176794738512e-10
536590,8.785176794738512e-10
264002,8.785176794738512e-10
507087,8.785176794738512e-10
430187,8.785176794738512e-10
267149,8.785176794738512e-10
263984,8.785176794738512e-10
632543,8.785176794738512e-10
508042,8.785176794738512e-10
263817,8.785176794738512e-10
434955,8.785176794738512e-10
267463,8.785176794738512e-10
263862,8.785176794738512e-10
507456,8.785176794738512e-10
507465,8.785176794738512e-10
336098,8.785176794738512e-10
263933,8.785176794738512e-10
507515,8.785176794738512e-10
507480,8.785176794738512e-10
506782,8.785176794738512e-10
508398,8.785176794738512e-10
630896,8.785176794738512e-10
267301,8.785176794738512e-10
532941,8.785176794738512e-10
256126,8.785176794738512e-10
394811,8.785176794738512e-10
222971,8.785176794738512e-10
542338,8.785176794738512e-10
267041,8.785176794738512e-10
600700,8.785176794738512e-10
538861,8.785176794738512e-10
250421,8.785176794738512e-10
405598,8.785176794738512e-10
519872,8.785176794738512e-10
267209,8.785176794738512e-10
486765,8.385850576795852e-10
503751,8.385850576795852e-10
773786,8.385850576795852e-10
368096,8.385850576795852e-10
482556,8.385850576795852e-10
453435,8.385850576795852e-10
5925,8.385850576795852e-10
263943,8.385850576795852e-10
211205,8.385850576795852e-10
509137,8.385850576795852e-10
261550,8.385850576795852e-10
261516,8.385850576795852e-10
19623,8.385850576795852e-10
531697,8.385850576795852e-10
412307,8.385850576795852e-10
694208,8.385850576795852e-10
250472,8.385850576795852e-10
413365,8.385850576795852e-10
501868,8.385850576795852e-10
452191,8.385850576795852e-10
585561,8.385850576795852e-10
376175,8.385850576795852e-10
18506,8.385850576795852e-10
410409,8.385850576795852e-10
503779,8.385850576795852e-10
195666,8.385850576795852e-10
1229,8.385850576795852e-10
694202,8.385850576795852e-10
13077,8.385850576795852e-10
2134,8.385850576795852e-10
477011,7.986524358853192e-10
336162,7.986524358853192e-10
10779,7.986524358853192e-10
352089,7.986524358853192e-10
287106,7.986524358853192e-10
385723,7.986524358853192e-10
347171,7.986524358853192e-10
237433,7.986524358853192e-10
500935,7.986524358853192e-10
508126,7.986524358853192e-10
376901,7.986524358853192e-10
608941,7.986524358853192e-10
378899,7.986524358853192e-10
307751,7.986524358853192e-10
500998,7.986524358853192e-10
418446,7.986524358853192e-10
21050,7.986524358853192e-10
789116,7.986524358853192e-10
789091,7.986524358853192e-10
788840,7.986524358853192e-10
414288,7.986524358853192e-10
469812,7.986524358853192e-10
517749,7.986524358853192e-10
9789,7.986524358853192e-10
537622,7.986524358853192e-10
445548,7.986524358853192e-10
414424,7.986524358853192e-10
593389,7.986524358853192e-10
13699,7.986524358853192e-10
354045,7.986524358853192e-10
468448,7.986524358853192e-10
581125,7.986524358853192e-10
338582,7.986524358853192e-10
453132,7.986524358853192e-10
660772,7.986524358853192e-10
780914,7.986524358853192e-10
362144,7.986524358853192e-10
532387,7.986524358853192e-10
305623,7.986524358853192e-10
760567,7.986524358853192e-10
566077,7.986524358853192e-10
660798,7.986524358853192e-10
512831,7.986524358853192e-10
781059,7.986524358853192e-10
484727,7.986524358853192e-10
533620,7.986524358853192e-10
372338,7.986524358853192e-10
353789,7.986524358853192e-10
397262,7.986524358853192e-10
17014,7.986524358853192e-10
313038,7.986524358853192e-10
422485,7.986524358853192e-10
337368,7.986524358853192e-10
297871,7.986524358853192e-10
426349,7.986524358853192e-10
645057,7.986524358853192e-10
17355,7.986524358853192e-10
638907,7.986524358853192e-10
663006,7.986524358853192e-10
475000,7.986524358853192e-10
349190,7.986524358853192e-10
593657,7.986524358853192e-10
19268,7.986524358853192e-10
544025,7.986524358853192e-10
505043,7.986524358853192e-10
19730,7.986524358853192e-10
632577,7.986524358853192e-10
404299,7.986524358853192e-10
502532,7.986524358853192e-10
3895,7.986524358853192e-10
415902,7.986524358853192e-10
285590,7.986524358853192e-10
543547,7.986524358853192e-10
504882,7.986524358853192e-10
434810,7.986524358853192e-10
374113,7.986524358853192e-10
491495,7.986524358853192e-10
675407,7.986524358853192e-10
414735,7.986524358853192e-10
385886,7.986524358853192e-10
369863,7.986524358853192e-10
20380,7.986524358853192e-10
292291,7.986524358853192e-10
489857,7.986524358853192e-10
600405,7.986524358853192e-10
601100,7.986524358853192e-10
321484,7.986524358853192e-10
475922,7.986524358853192e-10
490988,7.986524358853192e-10
503711,7.986524358853192e-10
490196,7.986524358853192e-10
20745,7.986524358853192e-10
403839,7.986524358853192e-10
430137,7.986524358853192e-10
19652,7.986524358853192e-10
391262,7.986524358853192e-10
553573,7.986524358853192e-10
595130,7.986524358853192e-10
262664,7.986524358853192e-10
506657,7.986524358853192e-10
10032,7.986524358853192e-10
538904,7.986524358853192e-10
213076,7.986524358853192e-10
335202,7.986524358853192e-10
302307,7.986524358853192e-10
477615,7.986524358853192e-10
517833,7.986524358853192e-10
3696,7.986524358853192e-10
403636,7.986524358853192e-10
365817,7.986524358853192e-10
291511,7.986524358853192e-10
238835,7.986524358853192e-10
292642,7.986524358853192e-10
519441,7.986524358853192e-10
477237,7.986524358853192e-10
319992,7.986524358853192e-10
309782,7.986524358853192e-10
421602,7.986524358853192e-10
322710,7.986524358853192e-10
515259,7.986524358853192e-10
542252,7.986524358853192e-10
679233,7.986524358853192e-10
501946,7.986524358853192e-10
10906,7.986524358853192e-10
508493,7.986524358853192e-10
567213,7.986524358853192e-10
524922,7.986524358853192e-10
353730,7.986524358853192e-10
528436,7.986524358853192e-10
419610,7.986524358853192e-10
361342,7.986524358853192e-10
342880,7.986524358853192e-10
653701,7.986524358853192e-10
463740,7.986524358853192e-10
441585,7.986524358853192e-10
345673,7.986524358853192e-10
572207,7.986524358853192e-10
379968,7.986524358853192e-10
420145,7.986524358853192e-10
309072,7.986524358853192e-10
512010,7.986524358853192e-10
209321,7.986524358853192e-10
512183,7.986524358853192e-10
386613,7.986524358853192e-10
517000,7.986524358853192e-10
517052,7.986524358853192e-10
15952,7.986524358853192e-10
570410,7.986524358853192e-10
296438,7.986524358853192e-10
455272,7.986524358853192e-10
498252,7.986524358853192e-10
197687,7.986524358853192e-10
314720,7.986524358853192e-10
569544,7.986524358853192e-10
481656,7.986524358853192e-10
516669,7.986524358853192e-10
778253,7.986524358853192e-10
359661,7.986524358853192e-10
778047,7.986524358853192e-10
574865,7.986524358853192e-10
651391,7.986524358853192e-10
454443,7.986524358853192e-10
426580,7.986524358853192e-10
498938,7.986524358853192e-10
344886,7.986524358853192e-10
344111,7.986524358853192e-10
693966,7.986524358853192e-10
309067,7.986524358853192e-10
774153,7.986524358853192e-10
526900,7.986524358853192e-10
234228,7.986524358853192e-10
576255,7.986524358853192e-10
381957,7.986524358853192e-10
527313,7.986524358853192e-10
482313,7.986524358853192e-10
310262,7.986524358853192e-10
464180,7.986524358853192e-10
773415,7.986524358853192e-10
576482,7.986524358853192e-10
400242,7.986524358853192e-10
503524,7.986524358853192e-10
13991,7.986524358853192e-10
361635,7.986524358853192e-10
579666,7.986524358853192e-10
455849,7.986524358853192e-10
425657,7.986524358853192e-10
440092,7.986524358853192e-10
432242,7.986524358853192e-10
410710,7.986524358853192e-10
210950,7.986524358853192e-10
230869,7.986524358853192e-10
362012,7.986524358853192e-10
410860,7.986524358853192e-10
419087,7.986524358853192e-10
512625,7.986524358853192e-10
509490,7.986524358853192e-10
531686,7.986524358853192e-10
536521,7.587198140910533e-10
510521,7.587198140910533e-10
388953,7.587198140910533e-10
501651,7.587198140910533e-10
446972,7.587198140910533e-10
337877,7.587198140910533e-10
565742,7.587198140910533e-10
507015,7.587198140910533e-10
511824,7.587198140910533e-10
548,7.587198140910533e-10
356039,7.587198140910533e-10
485354,7.587198140910533e-10
535953,7.587198140910533e-10
694296,7.587198140910533e-10
531987,7.587198140910533e-10
417178,7.587198140910533e-10
710414,7.587198140910533e-10
522467,7.587198140910533e-10
429807,7.587198140910533e-10
470817,7.587198140910533e-10
1236,7.187871922967873e-10
567506,7.187871922967873e-10
248563,7.187871922967873e-10
403022,7.187871922967873e-10
492770,7.187871922967873e-10
197201,7.187871922967873e-10
516711,7.187871922967873e-10
7559,7.187871922967873e-10
511131,7.187871922967873e-10
320386,7.187871922967873e-10
727005,7.187871922967873e-10
240779,7.187871922967873e-10
558125,7.187871922967873e-10
456468,7.187871922967873e-10
484391,7.187871922967873e-10
269005,7.187871922967873e-10
315593,7.187871922967873e-10
684352,7.187871922967873e-10
457,7.187871922967873e-10
767,7.187871922967873e-10
227543,6.788545705025213e-10
521516,6.788545705025213e-10
539702,6.788545705025213e-10
525183,6.788545705025213e-10
540043,6.788545705025213e-10
702158,6.788545705025213e-10
521293,6.788545705025213e-10
601326,6.788545705025213e-10
348667,6.788545705025213e-10
498892,6.788545705025213e-10
17483,6.788545705025213e-10
379149,6.788545705025213e-10
613447,6.788545705025213e-10
210571,6.788545705025213e-10
16831,6.788545705025213e-10
511269,6.788545705025213e-10
446614,6.389219487082554e-10
6500,6.389219487082554e-10
547558,6.389219487082554e-10
352655,6.389219487082554e-10
511463,6.389219487082554e-10
427265,6.389219487082554e-10
485152,6.389219487082554e-10
511154,6.389219487082554e-10
534279,6.389219487082554e-10
232788,6.389219487082554e-10
444088,6.389219487082554e-10
629950,6.389219487082554e-10
537755,6.389219487082554e-10
718946,6.389219487082554e-10
494408,6.389219487082554e-10
508500,6.389219487082554e-10
375866,6.389219487082554e-10
368608,6.389219487082554e-10
484893,6.389219487082554e-10
28,6.389219487082554e-10
514650,5.989893269139894e-10
740858,5.989893269139894e-10
304326,5.989893269139894e-10
223161,5.989893269139894e-10
289748,5.989893269139894e-10
548763,5.989893269139894e-10
299960,5.989893269139894e-10
419166,5.989893269139894e-10
416729,5.989893269139894e-10
514912,5.989893269139894e-10
282417,5.989893269139894e-10
503190,5.989893269139894e-10
569368,5.989893269139894e-10
380770,5.989893269139894e-10
350,5.989893269139894e-10
379631,5.989893269139894e-10
265169,5.989893269139894e-10
464919,5.989893269139894e-10
531044,5.989893269139894e-10
436732,5.989893269139894e-10
497255,5.989893269139894e-10
364854,5.989893269139894e-10
432383,5.989893269139894e-10
440299,5.989893269139894e-10
333121,5.989893269139894e-10
789344,5.989893269139894e-10
453331,5.989893269139894e-10
508328,5.989893269139894e-10
291813,5.989893269139894e-10
432022,5.989893269139894e-10
411779,5.989893269139894e-10
333165,5.989893269139894e-10
472155,5.989893269139894e-10
480133,5.989893269139894e-10
404561,5.989893269139894e-10
385542,5.989893269139894e-10
622926,5.989893269139894e-10
755213,5.989893269139894e-10
698231,5.989893269139894e-10
391341,5.989893269139894e-10
642213,5.989893269139894e-10
576549,5.989893269139894e-10
388996,5.989893269139894e-10
306302,5.989893269139894e-10
501739,5.989893269139894e-10
453330,5.989893269139894e-10
422310,5.989893269139894e-10
462623,5.989893269139894e-10
19413,5.989893269139894e-10
409492,5.989893269139894e-10
446306,5.989893269139894e-10
507419,5.989893269139894e-10
325751,5.989893269139894e-10
394072,5.989893269139894e-10
8080,5.989893269139894e-10
280041,5.989893269139894e-10
400160,5.989893269139894e-10
11642,5.989893269139894e-10
501054,5.989893269139894e-10
396250,5.989893269139894e-10
492507,5.989893269139894e-10
541279,5.989893269139894e-10
572553,5.989893269139894e-10
441261,5.989893269139894e-10
16980,5.989893269139894e-10
13978,5.989893269139894e-10
514135,5.989893269139894e-10
469814,5.989893269139894e-10
542066,5.989893269139894e-10
597125,5.989893269139894e-10
413124,5.989893269139894e-10
484809,5.989893269139894e-10
510342,5.989893269139894e-10
253598,5.989893269139894e-10
1855,5.989893269139894e-10
528210,5.989893269139894e-10
313214,5.989893269139894e-10
577132,5.989893269139894e-10
508697,5.989893269139894e-10
267502,5.989893269139894e-10
448704,5.590567051197235e-10
486167,5.590567051197235e-10
192571,5.590567051197235e-10
641125,5.590567051197235e-10
641233,5.590567051197235e-10
385729,5.590567051197235e-10
641373,5.590567051197235e-10
612338,5.590567051197235e-10
518305,5.590567051197235e-10
372163,5.590567051197235e-10
508209,5.590567051197235e-10
443855,5.590567051197235e-10
428498,5.590567051197235e-10
19190,5.590567051197235e-10
554453,5.191240833254575e-10
496983,5.191240833254575e-10
261379,5.191240833254575e-10
723906,5.191240833254575e-10
572097,5.191240833254575e-10
188963,5.191240833254575e-10
462951,5.191240833254575e-10
344428,5.191240833254575e-10
434682,5.191240833254575e-10
522392,5.191240833254575e-10
7692,5.191240833254575e-10
504051,5.191240833254575e-10
490038,5.191240833254575e-10
267458,5.191240833254575e-10
444015,5.191240833254575e-10
570226,4.791914615311915e-10
530355,4.791914615311915e-10
685171,4.791914615311915e-10
484616,4.791914615311915e-10
448079,4.791914615311915e-10
644634,4.791914615311915e-10
688946,4.791914615311915e-10
11161,4.791914615311915e-10
445959,4.791914615311915e-10
446229,4.791914615311915e-10
476799,4.791914615311915e-10
530860,4.791914615311915e-10
476448,4.791914615311915e-10
516727,4.791914615311915e-10
509781,4.791914615311915e-10
503491,4.791914615311915e-10
442418,4.791914615311915e-10
381751,4.791914615311915e-10
434202,4.791914615311915e-10
511592,4.791914615311915e-10
1648,4.791914615311915e-10
417936,4.791914615311915e-10
304091,4.791914615311915e-10
490217,4.791914615311915e-10
463823,4.791914615311915e-10
373708,4.791914615311915e-10
455191,4.791914615311915e-10
496213,4.791914615311915e-10
714036,4.392588397369256e-10
13238,4.392588397369256e-10
293765,4.392588397369256e-10
536851,4.392588397369256e-10
633765,4.392588397369256e-10
393647,4.392588397369256e-10
561413,4.392588397369256e-10
633046,4.392588397369256e-10
378537,4.392588397369256e-10
534550,4.392588397369256e-10
467574,4.392588397369256e-10
429073,4.392588397369256e-10
440917,4.392588397369256e-10
572717,4.392588397369256e-10
619917,4.392588397369256e-10
482652,4.392588397369256e-10
435542,4.392588397369256e-10
8969,4.392588397369256e-10
387248,4.392588397369256e-10
521334,4.392588397369256e-10
509601,4.392588397369256e-10
531665,4.392588397369256e-10
10041,4.392588397369256e-10
7755,4.392588397369256e-10
497055,4.392588397369256e-10
428607,4.392588397369256e-10
7206,4.392588397369256e-10
513865,4.392588397369256e-10
500899,4.392588397369256e-10
517950,4.392588397369256e-10
491520,4.392588397369256e-10
390545,4.392588397369256e-10
359,4.392588397369256e-10
334293,4.392588397369256e-10
437719,4.392588397369256e-10
600197,4.392588397369256e-10
542663,4.392588397369256e-10
1214,4.392588397369256e-10
404645,4.392588397369256e-10
468170,3.993262179426596e-10
210592,3.993262179426596e-10
306407,3.993262179426596e-10
614273,3.993262179426596e-10
677707,3.993262179426596e-10
648580,3.993262179426596e-10
474541,3.993262179426596e-10
498328,3.993262179426596e-10
601795,3.993262179426596e-10
421456,3.993262179426596e-10
676788,3.993262179426596e-10
600370,3.993262179426596e-10
475553,3.993262179426596e-10
247450,3.993262179426596e-10
615936,3.993262179426596e-10
480103,3.993262179426596e-10
645937,3.993262179426596e-10
